Source,Target,Weight,Source_Type,Target_Type
11209,10015,1,Expanded_Known_Family,Potential_Novel_Family
6366,11832,1,Known_Family_Only,Potential_Novel_Family
6366,11609,1,Known_Family_Only,Potential_Novel_Family
10577,11141,1,Known_Family_Only,Potential_Novel_Family
5438,6854,1,Known_Family_Only,Potential_Novel_Family
3575,9890,1,Potential_Novel_Family,Known_Family_Only
5922,8142,1,Known_Family_Only,Potential_Novel_Family
5439,10498,1,Known_Family_Only,Potential_Novel_Family
73,723,1,Potential_Novel_Family,Expanded_Known_Family
73,3635,1,Potential_Novel_Family,Potential_Novel_Family
723,3635,1,Expanded_Known_Family,Potential_Novel_Family
723,3424,1,Expanded_Known_Family,Known_Family_Only
723,4774,1,Expanded_Known_Family,Potential_Novel_Family
1084,6141,1,Potential_Novel_Family,Potential_Novel_Family
1480,12824,1,Expanded_Known_Family,Known_Family_Only
1480,2503,1,Expanded_Known_Family,Potential_Novel_Family
3143,3342,1,Known_Family_Only,Known_Family_Only
3143,7249,1,Known_Family_Only,Potential_Novel_Family
3342,7249,1,Known_Family_Only,Potential_Novel_Family
2247,9449,1,Expanded_Known_Family,Potential_Novel_Family
4161,6829,1,Potential_Novel_Family,Known_Family_Only
1113,5512,1,Potential_Novel_Family,Potential_Novel_Family
1593,9450,1,Potential_Novel_Family,Potential_Novel_Family
3500,6795,1,Potential_Novel_Family,Potential_Novel_Family
1059,1308,1,Potential_Novel_Family,Potential_Novel_Family
1308,12027,1,Potential_Novel_Family,Known_Family_Only
1296,2217,1,Potential_Novel_Family,Expanded_Known_Family
2217,9055,1,Expanded_Known_Family,Known_Family_Only
657,3363,2,Potential_Novel_Family,Potential_Novel_Family
10220,12488,1,Potential_Novel_Family,Known_Family_Only
2633,10282,1,Expanded_Known_Family,Potential_Novel_Family
2283,693,1,Potential_Novel_Family,Potential_Novel_Family
2283,8675,1,Potential_Novel_Family,Known_Family_Only
6796,11142,1,Potential_Novel_Family,Potential_Novel_Family
3349,7065,1,Expanded_Known_Family,Potential_Novel_Family
3349,9427,1,Expanded_Known_Family,Potential_Novel_Family
8056,9293,1,Potential_Novel_Family,Potential_Novel_Family
2218,3031,1,Known_Family_Only,Potential_Novel_Family
2218,3144,1,Known_Family_Only,Known_Family_Only
3031,3144,1,Potential_Novel_Family,Known_Family_Only
3055,3411,3,Potential_Novel_Family,Potential_Novel_Family
383,9823,1,Potential_Novel_Family,Known_Family_Only
4715,8143,1,Known_Family_Only,Potential_Novel_Family
4162,4228,1,Known_Family_Only,Potential_Novel_Family
2799,9318,1,Potential_Novel_Family,Potential_Novel_Family
8055,12253,1,Potential_Novel_Family,Potential_Novel_Family
7894,11321,1,Expanded_Known_Family,Potential_Novel_Family
7894,2787,1,Expanded_Known_Family,Potential_Novel_Family
9114,10633,1,Potential_Novel_Family,Potential_Novel_Family
10831,12621,1,Potential_Novel_Family,Known_Family_Only
1297,10340,1,Potential_Novel_Family,Potential_Novel_Family
889,1180,1,Potential_Novel_Family,Potential_Novel_Family
6168,10341,1,Known_Family_Only,Potential_Novel_Family
6168,10368,1,Known_Family_Only,Potential_Novel_Family
10341,10368,1,Potential_Novel_Family,Potential_Novel_Family
1585,10065,1,Known_Family_Only,Potential_Novel_Family
1585,10886,1,Known_Family_Only,Potential_Novel_Family
1585,9690,1,Known_Family_Only,Potential_Novel_Family
7776,4071,1,Expanded_Known_Family,Potential_Novel_Family
7776,10841,1,Expanded_Known_Family,Known_Family_Only
5328,8021,1,Potential_Novel_Family,Potential_Novel_Family
3668,6681,1,Potential_Novel_Family,Known_Family_Only
2097,4916,1,Known_Family_Only,Potential_Novel_Family
3297,12773,1,Potential_Novel_Family,Potential_Novel_Family
2446,8510,1,Expanded_Known_Family,Potential_Novel_Family
1195,7159,1,Potential_Novel_Family,Known_Family_Only
2526,9205,1,Known_Family_Only,Potential_Novel_Family
4792,6644,2,Expanded_Known_Family,Expanded_Known_Family
4466,6706,1,Potential_Novel_Family,Potential_Novel_Family
3669,9230,1,Known_Family_Only,Potential_Novel_Family
7582,9168,2,Expanded_Known_Family,Potential_Novel_Family
2192,7739,1,Potential_Novel_Family,Known_Family_Only
11143,12046,1,Potential_Novel_Family,Known_Family_Only
5246,9516,1,Potential_Novel_Family,Known_Family_Only
2996,12222,1,Potential_Novel_Family,Known_Family_Only
12223,12719,1,Potential_Novel_Family,Known_Family_Only
113,11564,1,Known_Family_Only,Potential_Novel_Family
113,2860,1,Known_Family_Only,Potential_Novel_Family
113,3526,1,Known_Family_Only,Known_Family_Only
10928,12083,1,Potential_Novel_Family,Known_Family_Only
780,941,1,Potential_Novel_Family,Known_Family_Only
941,9975,1,Known_Family_Only,Potential_Novel_Family
3364,8512,1,Known_Family_Only,Potential_Novel_Family
9769,9824,1,Potential_Novel_Family,Potential_Novel_Family
11047,12682,1,Potential_Novel_Family,Potential_Novel_Family
4265,11950,1,Potential_Novel_Family,Known_Family_Only
9231,9892,1,Known_Family_Only,Potential_Novel_Family
2724,8212,1,Known_Family_Only,Potential_Novel_Family
9922,11749,1,Known_Family_Only,Potential_Novel_Family
9610,9969,1,Known_Family_Only,Potential_Novel_Family
7573,11389,1,Potential_Novel_Family,Known_Family_Only
6682,7861,1,Potential_Novel_Family,Known_Family_Only
6568,9115,1,Potential_Novel_Family,Potential_Novel_Family
3194,9611,1,Potential_Novel_Family,Potential_Novel_Family
3298,9893,1,Potential_Novel_Family,Expanded_Known_Family
9893,7940,1,Expanded_Known_Family,Potential_Novel_Family
3133,6225,1,Known_Family_Only,Potential_Novel_Family
8023,11608,1,Potential_Novel_Family,Potential_Novel_Family
6532,11230,1,Known_Family_Only,Potential_Novel_Family
2491,2590,1,Known_Family_Only,Potential_Novel_Family
2022,2426,1,Potential_Novel_Family,Known_Family_Only
2022,4536,1,Potential_Novel_Family,Potential_Novel_Family
2426,4536,1,Known_Family_Only,Potential_Novel_Family
3613,6226,4,Expanded_Known_Family,Potential_Novel_Family
3613,8185,1,Expanded_Known_Family,Known_Family_Only
8889,10634,1,Known_Family_Only,Potential_Novel_Family
2003,2235,1,Potential_Novel_Family,Known_Family_Only
1766,3852,1,Potential_Novel_Family,Known_Family_Only
1766,3524,1,Potential_Novel_Family,Known_Family_Only
2269,6207,2,Potential_Novel_Family,Expanded_Known_Family
5567,6533,1,Potential_Novel_Family,Known_Family_Only
6928,7463,1,Known_Family_Only,Potential_Novel_Family
2004,8789,1,Known_Family_Only,Known_Family_Only
2004,8956,1,Known_Family_Only,Potential_Novel_Family
8789,8956,1,Known_Family_Only,Potential_Novel_Family
1438,2566,1,Potential_Novel_Family,Known_Family_Only
4790,10397,1,Known_Family_Only,Potential_Novel_Family
5412,12224,1,Potential_Novel_Family,Potential_Novel_Family
2880,11571,1,Potential_Novel_Family,Known_Family_Only
1558,4836,1,Potential_Novel_Family,Expanded_Known_Family
4836,12762,1,Expanded_Known_Family,Potential_Novel_Family
4791,9320,1,Known_Family_Only,Potential_Novel_Family
9612,10370,1,Known_Family_Only,Potential_Novel_Family
11106,12372,1,Potential_Novel_Family,Known_Family_Only
4422,6340,1,Potential_Novel_Family,Expanded_Known_Family
6340,4538,1,Expanded_Known_Family,Known_Family_Only
5684,5765,1,Potential_Novel_Family,Potential_Novel_Family
4594,8891,1,Expanded_Known_Family,Known_Family_Only
2772,4699,2,Potential_Novel_Family,Expanded_Known_Family
8110,12048,1,Potential_Novel_Family,Known_Family_Only
188,7493,1,Known_Family_Only,Potential_Novel_Family
10605,11105,1,Potential_Novel_Family,Known_Family_Only
276,7383,1,Potential_Novel_Family,Known_Family_Only
11231,12047,1,Potential_Novel_Family,Known_Family_Only
7251,8989,1,Potential_Novel_Family,Potential_Novel_Family
2352,8968,1,Potential_Novel_Family,Known_Family_Only
2762,11235,1,Expanded_Known_Family,Potential_Novel_Family
3469,10549,1,Potential_Novel_Family,Known_Family_Only
10606,10833,1,Potential_Novel_Family,Known_Family_Only
9894,10980,1,Known_Family_Only,Potential_Novel_Family
7494,7929,1,Potential_Novel_Family,Potential_Novel_Family
7440,11071,1,Potential_Novel_Family,Potential_Novel_Family
5237,12201,1,Expanded_Known_Family,Potential_Novel_Family
5237,7902,1,Expanded_Known_Family,Potential_Novel_Family
5237,10261,1,Expanded_Known_Family,Known_Family_Only
8637,10560,1,Known_Family_Only,Potential_Novel_Family
880,11176,1,Potential_Novel_Family,Potential_Novel_Family
6193,7830,1,Known_Family_Only,Potential_Novel_Family
1655,10066,1,Potential_Novel_Family,Known_Family_Only
2467,3654,1,Potential_Novel_Family,Known_Family_Only
5982,10288,1,Potential_Novel_Family,Known_Family_Only
3423,6929,1,Potential_Novel_Family,Potential_Novel_Family
2116,3032,1,Potential_Novel_Family,Potential_Novel_Family
7676,7862,1,Known_Family_Only,Potential_Novel_Family
994,10579,1,Known_Family_Only,Potential_Novel_Family
4688,7677,1,Potential_Novel_Family,Known_Family_Only
1008,9923,1,Potential_Novel_Family,Potential_Novel_Family
4716,12254,1,Known_Family_Only,Potential_Novel_Family
2468,7930,1,Potential_Novel_Family,Known_Family_Only
5275,11565,1,Known_Family_Only,Potential_Novel_Family
76,8845,1,Potential_Novel_Family,Potential_Novel_Family
1329,5602,1,Potential_Novel_Family,Known_Family_Only
5767,11417,1,Potential_Novel_Family,Potential_Novel_Family
3914,8920,1,Known_Family_Only,Potential_Novel_Family
1065,2445,1,Known_Family_Only,Known_Family_Only
1065,7358,1,Known_Family_Only,Potential_Novel_Family
2445,7358,1,Known_Family_Only,Potential_Novel_Family
914,5685,2,Expanded_Known_Family,Potential_Novel_Family
7713,8399,2,Expanded_Known_Family,Potential_Novel_Family
6642,11021,1,Potential_Novel_Family,Known_Family_Only
939,8790,1,Potential_Novel_Family,Potential_Novel_Family
2012,9896,1,Potential_Novel_Family,Known_Family_Only
734,6569,1,Potential_Novel_Family,Potential_Novel_Family
961,4991,1,Known_Family_Only,Potential_Novel_Family
3502,6545,2,Potential_Novel_Family,Expanded_Known_Family
4763,12403,1,Known_Family_Only,Potential_Novel_Family
3817,8613,1,Potential_Novel_Family,Known_Family_Only
10249,11145,1,Known_Family_Only,Potential_Novel_Family
3386,11048,1,Known_Family_Only,Potential_Novel_Family
6043,12646,1,Potential_Novel_Family,Potential_Novel_Family
3470,6110,1,Potential_Novel_Family,Known_Family_Only
5768,9946,1,Potential_Novel_Family,Known_Family_Only
5568,6545,1,Expanded_Known_Family,Expanded_Known_Family
5568,12724,1,Expanded_Known_Family,Known_Family_Only
6545,10284,1,Expanded_Known_Family,Known_Family_Only
5971,1950,1,Expanded_Known_Family,Potential_Novel_Family
3195,3964,2,Potential_Novel_Family,Potential_Novel_Family
11789,12049,1,Known_Family_Only,Potential_Novel_Family
2074,7678,1,Potential_Novel_Family,Potential_Novel_Family
4376,7126,1,Known_Family_Only,Potential_Novel_Family
4141,12862,1,Potential_Novel_Family,Known_Family_Only
2065,2158,1,Known_Family_Only,Potential_Novel_Family
2065,3090,1,Known_Family_Only,Known_Family_Only
2158,3090,1,Potential_Novel_Family,Known_Family_Only
1020,3091,1,Potential_Novel_Family,Known_Family_Only
7325,9142,1,Expanded_Known_Family,Potential_Novel_Family
7325,8580,3,Expanded_Known_Family,Expanded_Known_Family
5945,8354,1,Potential_Novel_Family,Known_Family_Only
6024,8183,1,Potential_Novel_Family,Potential_Novel_Family
8183,12375,1,Potential_Novel_Family,Known_Family_Only
2469,8087,1,Potential_Novel_Family,Known_Family_Only
2469,12084,1,Potential_Novel_Family,Potential_Novel_Family
8087,12084,1,Known_Family_Only,Potential_Novel_Family
2086,6393,1,Known_Family_Only,Potential_Novel_Family
2567,9835,2,Potential_Novel_Family,Potential_Novel_Family
185,4939,3,Potential_Novel_Family,Potential_Novel_Family
4142,7252,5,Expanded_Known_Family,Expanded_Known_Family
4613,9483,1,Potential_Novel_Family,Known_Family_Only
1675,6304,2,Known_Family_Only,Potential_Novel_Family
1665,10278,1,Known_Family_Only,Potential_Novel_Family
4400,4717,3,Known_Family_Only,Potential_Novel_Family
4717,2636,1,Potential_Novel_Family,Known_Family_Only
4717,8294,1,Potential_Novel_Family,Known_Family_Only
898,6044,1,Known_Family_Only,Potential_Novel_Family
11107,11912,1,Potential_Novel_Family,Known_Family_Only
8696,9453,1,Known_Family_Only,Potential_Novel_Family
1134,12119,1,Potential_Novel_Family,Known_Family_Only
3173,5035,1,Potential_Novel_Family,Known_Family_Only
6256,10342,1,Potential_Novel_Family,Potential_Novel_Family
1986,2236,1,Known_Family_Only,Potential_Novel_Family
1986,4698,1,Known_Family_Only,Potential_Novel_Family
2236,7809,1,Potential_Novel_Family,Known_Family_Only
7298,7417,1,Known_Family_Only,Potential_Novel_Family
2005,431,1,Expanded_Known_Family,Expanded_Known_Family
2552,6797,1,Known_Family_Only,Potential_Novel_Family
1820,4689,3,Expanded_Known_Family,Expanded_Known_Family
6194,10476,1,Known_Family_Only,Potential_Novel_Family
8024,10174,1,Known_Family_Only,Potential_Novel_Family
1677,12462,1,Potential_Novel_Family,Potential_Novel_Family
1677,431,1,Potential_Novel_Family,Expanded_Known_Family
1846,5463,1,Potential_Novel_Family,Known_Family_Only
1846,12373,1,Potential_Novel_Family,Potential_Novel_Family
5463,12373,1,Known_Family_Only,Potential_Novel_Family
459,1412,1,Known_Family_Only,Potential_Novel_Family
1149,1215,1,Potential_Novel_Family,Known_Family_Only
326,1443,1,Expanded_Known_Family,Expanded_Known_Family
326,10607,1,Expanded_Known_Family,Potential_Novel_Family
326,3484,1,Expanded_Known_Family,Known_Family_Only
4004,11207,1,Potential_Novel_Family,Known_Family_Only
5464,6930,3,Potential_Novel_Family,Expanded_Known_Family
5464,6832,2,Potential_Novel_Family,Expanded_Known_Family
6930,6832,2,Expanded_Known_Family,Expanded_Known_Family
9909,11216,1,Potential_Novel_Family,Potential_Novel_Family
356,4128,1,Known_Family_Only,Potential_Novel_Family
4128,2539,1,Potential_Novel_Family,Expanded_Known_Family
10067,10196,3,Potential_Novel_Family,Expanded_Known_Family
1957,7034,1,Expanded_Known_Family,Potential_Novel_Family
1957,1737,1,Expanded_Known_Family,Known_Family_Only
1957,4660,1,Expanded_Known_Family,Potential_Novel_Family
502,3387,1,Potential_Novel_Family,Potential_Novel_Family
3387,12380,1,Potential_Novel_Family,Known_Family_Only
1737,4660,1,Known_Family_Only,Potential_Novel_Family
687,1828,1,Potential_Novel_Family,Potential_Novel_Family
3982,6001,1,Known_Family_Only,Potential_Novel_Family
12584,12721,1,Potential_Novel_Family,Known_Family_Only
573,4075,1,Potential_Novel_Family,Known_Family_Only
12300,12883,1,Expanded_Known_Family,Potential_Novel_Family
12300,12058,1,Expanded_Known_Family,Potential_Novel_Family
4690,6714,1,Potential_Novel_Family,Potential_Novel_Family
6714,5067,1,Potential_Novel_Family,Known_Family_Only
2048,12301,2,Potential_Novel_Family,Expanded_Known_Family
3299,9645,2,Potential_Novel_Family,Potential_Novel_Family
850,6508,1,Expanded_Known_Family,Potential_Novel_Family
127,2591,1,Known_Family_Only,Known_Family_Only
127,6893,1,Known_Family_Only,Potential_Novel_Family
8025,10782,2,Expanded_Known_Family,Known_Family_Only
8025,11323,1,Expanded_Known_Family,Potential_Novel_Family
10782,11323,1,Known_Family_Only,Potential_Novel_Family
303,2800,1,Potential_Novel_Family,Potential_Novel_Family
303,2125,1,Potential_Novel_Family,Known_Family_Only
2800,10816,1,Potential_Novel_Family,Known_Family_Only
4739,10750,1,Potential_Novel_Family,Known_Family_Only
11208,11460,1,Potential_Novel_Family,Potential_Novel_Family
12051,12225,2,Potential_Novel_Family,Known_Family_Only
7192,8728,1,Known_Family_Only,Potential_Novel_Family
11461,12120,1,Known_Family_Only,Potential_Novel_Family
7604,12226,1,Potential_Novel_Family,Known_Family_Only
5202,9233,1,Potential_Novel_Family,Known_Family_Only
3820,8756,3,Expanded_Known_Family,Expanded_Known_Family
2982,11870,1,Potential_Novel_Family,Potential_Novel_Family
1494,8513,1,Potential_Novel_Family,Known_Family_Only
11951,12799,1,Potential_Novel_Family,Potential_Novel_Family
1339,6141,1,Potential_Novel_Family,Potential_Novel_Family
1339,6463,1,Potential_Novel_Family,Potential_Novel_Family
1339,148,1,Potential_Novel_Family,Potential_Novel_Family
1339,6265,1,Potential_Novel_Family,Potential_Novel_Family
3318,8661,2,Expanded_Known_Family,Potential_Novel_Family
4251,10124,1,Potential_Novel_Family,Known_Family_Only
4537,10125,2,Known_Family_Only,Potential_Novel_Family
2348,5104,1,Potential_Novel_Family,Known_Family_Only
1402,8330,1,Potential_Novel_Family,Potential_Novel_Family
8330,8707,1,Potential_Novel_Family,Potential_Novel_Family
178,8760,1,Expanded_Known_Family,Potential_Novel_Family
178,1569,1,Expanded_Known_Family,Known_Family_Only
4691,6707,1,Expanded_Known_Family,Known_Family_Only
4691,10068,2,Expanded_Known_Family,Potential_Novel_Family
7127,8757,1,Potential_Novel_Family,Known_Family_Only
5603,10250,1,Potential_Novel_Family,Known_Family_Only
2316,4470,2,Expanded_Known_Family,Expanded_Known_Family
841,2959,1,Known_Family_Only,Potential_Novel_Family
841,9678,1,Known_Family_Only,Known_Family_Only
2959,9678,1,Potential_Novel_Family,Known_Family_Only
235,11420,1,Potential_Novel_Family,Known_Family_Only
3196,12156,1,Known_Family_Only,Potential_Novel_Family
4740,10251,1,Potential_Novel_Family,Known_Family_Only
11683,12256,8,Potential_Novel_Family,Potential_Novel_Family
7128,7253,1,Potential_Novel_Family,Potential_Novel_Family
6798,10929,1,Potential_Novel_Family,Known_Family_Only
6798,12302,1,Potential_Novel_Family,Potential_Novel_Family
10929,12302,1,Known_Family_Only,Potential_Novel_Family
1066,9679,2,Expanded_Known_Family,Potential_Novel_Family
3892,12683,1,Potential_Novel_Family,Known_Family_Only
3775,3798,1,Potential_Novel_Family,Potential_Novel_Family
3775,10198,1,Potential_Novel_Family,Potential_Novel_Family
2539,3757,1,Expanded_Known_Family,Known_Family_Only
8429,10223,1,Known_Family_Only,Potential_Novel_Family
2553,4854,1,Potential_Novel_Family,Known_Family_Only
12489,12557,1,Potential_Novel_Family,Known_Family_Only
8579,12622,1,Potential_Novel_Family,Known_Family_Only
553,7714,1,Potential_Novel_Family,Known_Family_Only
553,11360,1,Potential_Novel_Family,Known_Family_Only
532,7035,1,Known_Family_Only,Potential_Novel_Family
1230,7255,1,Known_Family_Only,Potential_Novel_Family
4988,5176,1,Potential_Novel_Family,Potential_Novel_Family
1497,8614,1,Known_Family_Only,Known_Family_Only
317,1284,2,Potential_Novel_Family,Expanded_Known_Family
435,5036,1,Potential_Novel_Family,Known_Family_Only
435,11027,1,Potential_Novel_Family,Known_Family_Only
134,428,1,Known_Family_Only,Known_Family_Only
1216,1479,1,Potential_Novel_Family,Known_Family_Only
2960,5799,1,Known_Family_Only,Known_Family_Only
2960,8890,1,Known_Family_Only,Potential_Novel_Family
2960,10580,1,Known_Family_Only,Known_Family_Only
5799,8890,1,Known_Family_Only,Potential_Novel_Family
5799,10580,1,Known_Family_Only,Known_Family_Only
8890,10580,1,Potential_Novel_Family,Known_Family_Only
2169,2248,1,Known_Family_Only,Known_Family_Only
2169,4266,1,Known_Family_Only,Potential_Novel_Family
2248,4266,1,Known_Family_Only,Potential_Novel_Family
5003,7653,1,Known_Family_Only,Potential_Novel_Family
4292,5513,4,Expanded_Known_Family,Expanded_Known_Family
4292,12374,2,Expanded_Known_Family,Expanded_Known_Family
5513,12374,2,Expanded_Known_Family,Expanded_Known_Family
4467,7193,1,Potential_Novel_Family,Known_Family_Only
1447,1656,1,Expanded_Known_Family,Known_Family_Only
7096,11530,1,Potential_Novel_Family,Known_Family_Only
3637,9579,1,Potential_Novel_Family,Known_Family_Only
5570,9321,1,Known_Family_Only,Potential_Novel_Family
7389,12065,1,Potential_Novel_Family,Known_Family_Only
2923,6133,2,Potential_Novel_Family,Expanded_Known_Family
6195,9517,1,Potential_Novel_Family,Potential_Novel_Family
1639,12490,1,Expanded_Known_Family,Known_Family_Only
5487,6963,2,Expanded_Known_Family,Expanded_Known_Family
837,10882,1,Potential_Novel_Family,Known_Family_Only
9234,11790,1,Known_Family_Only,Potential_Novel_Family
9264,12491,1,Potential_Novel_Family,Potential_Novel_Family
5177,8617,1,Known_Family_Only,Potential_Novel_Family
7797,7864,1,Potential_Novel_Family,Potential_Novel_Family
6892,11495,1,Potential_Novel_Family,Potential_Novel_Family
2349,6604,1,Known_Family_Only,Potential_Novel_Family
7717,866,1,Expanded_Known_Family,Potential_Novel_Family
5890,10224,1,Potential_Novel_Family,Known_Family_Only
1055,11292,1,Potential_Novel_Family,Potential_Novel_Family
2832,6856,1,Expanded_Known_Family,Known_Family_Only
2832,9143,1,Expanded_Known_Family,Potential_Novel_Family
2832,10807,2,Expanded_Known_Family,Potential_Novel_Family
2832,2593,1,Expanded_Known_Family,Known_Family_Only
6856,9143,1,Known_Family_Only,Potential_Novel_Family
6856,10807,1,Known_Family_Only,Potential_Novel_Family
9143,10807,1,Potential_Novel_Family,Potential_Novel_Family
10807,2593,1,Potential_Novel_Family,Known_Family_Only
1877,7129,1,Known_Family_Only,Potential_Novel_Family
2350,9971,1,Known_Family_Only,Potential_Novel_Family
1829,3268,1,Potential_Novel_Family,Expanded_Known_Family
3268,8435,1,Expanded_Known_Family,Known_Family_Only
6931,10371,1,Potential_Novel_Family,Known_Family_Only
828,7036,1,Potential_Novel_Family,Known_Family_Only
1700,4252,1,Known_Family_Only,Potential_Novel_Family
1044,5178,1,Known_Family_Only,Potential_Novel_Family
9169,11684,1,Potential_Novel_Family,Known_Family_Only
1351,1802,1,Potential_Novel_Family,Known_Family_Only
10147,10550,1,Potential_Novel_Family,Potential_Novel_Family
5713,5800,1,Potential_Novel_Family,Potential_Novel_Family
8112,9235,2,Expanded_Known_Family,Potential_Novel_Family
3540,12868,1,Potential_Novel_Family,Known_Family_Only
8468,9862,1,Potential_Novel_Family,Potential_Novel_Family
8758,10425,1,Known_Family_Only,Potential_Novel_Family
3541,6534,1,Potential_Novel_Family,Potential_Novel_Family
7895,8991,2,Expanded_Known_Family,Potential_Novel_Family
5548,6570,1,Potential_Novel_Family,Potential_Novel_Family
5626,6045,1,Known_Family_Only,Potential_Novel_Family
5626,7256,1,Known_Family_Only,Known_Family_Only
6045,7256,1,Potential_Novel_Family,Known_Family_Only
3231,9088,1,Potential_Novel_Family,Known_Family_Only
12121,12492,1,Known_Family_Only,Potential_Novel_Family
1891,2997,1,Known_Family_Only,Potential_Novel_Family
1555,6423,1,Potential_Novel_Family,Known_Family_Only
1813,12085,1,Potential_Novel_Family,Known_Family_Only
874,5832,1,Potential_Novel_Family,Known_Family_Only
874,9927,1,Potential_Novel_Family,Potential_Novel_Family
874,5719,1,Potential_Novel_Family,Known_Family_Only
767,10379,1,Potential_Novel_Family,Known_Family_Only
5230,12660,1,Potential_Novel_Family,Known_Family_Only
1313,1586,1,Potential_Novel_Family,Known_Family_Only
2439,12647,1,Expanded_Known_Family,Known_Family_Only
2998,3542,1,Potential_Novel_Family,Potential_Novel_Family
6305,10069,1,Known_Family_Only,Potential_Novel_Family
8113,10343,1,Known_Family_Only,Potential_Novel_Family
6743,11232,1,Known_Family_Only,Potential_Novel_Family
560,2969,1,Potential_Novel_Family,Known_Family_Only
2409,9170,1,Potential_Novel_Family,Known_Family_Only
1144,8331,1,Potential_Novel_Family,Potential_Novel_Family
678,3556,1,Known_Family_Only,Potential_Novel_Family
1551,12157,1,Potential_Novel_Family,Known_Family_Only
1551,5419,1,Potential_Novel_Family,Known_Family_Only
842,854,1,Potential_Novel_Family,Potential_Novel_Family
1777,12257,1,Potential_Novel_Family,Known_Family_Only
2440,3753,1,Potential_Novel_Family,Known_Family_Only
3776,8182,1,Potential_Novel_Family,Potential_Novel_Family
689,1757,1,Known_Family_Only,Expanded_Known_Family
1757,2194,3,Expanded_Known_Family,Expanded_Known_Family
1757,3840,3,Expanded_Known_Family,Known_Family_Only
1757,5063,3,Expanded_Known_Family,Known_Family_Only
1757,442,1,Expanded_Known_Family,Potential_Novel_Family
855,2659,1,Known_Family_Only,Potential_Novel_Family
2378,12661,1,Known_Family_Only,Potential_Novel_Family
827,3841,1,Expanded_Known_Family,Known_Family_Only
5627,7931,1,Potential_Novel_Family,Potential_Novel_Family
8992,9026,1,Potential_Novel_Family,Potential_Novel_Family
2386,9863,1,Potential_Novel_Family,Potential_Novel_Family
2386,1206,1,Potential_Novel_Family,Potential_Novel_Family
8993,11685,1,Potential_Novel_Family,Potential_Novel_Family
2568,8144,2,Known_Family_Only,Potential_Novel_Family
788,8698,2,Known_Family_Only,Potential_Novel_Family
424,3548,1,Known_Family_Only,Potential_Novel_Family
5550,9518,1,Known_Family_Only,Potential_Novel_Family
3948,7500,1,Potential_Novel_Family,Potential_Novel_Family
2499,11697,1,Known_Family_Only,Potential_Novel_Family
431,254,1,Expanded_Known_Family,Potential_Novel_Family
6424,7530,2,Potential_Novel_Family,Expanded_Known_Family
6378,12275,1,Potential_Novel_Family,Known_Family_Only
1701,7384,1,Known_Family_Only,Potential_Novel_Family
1701,10751,1,Known_Family_Only,Known_Family_Only
7384,10751,1,Potential_Novel_Family,Known_Family_Only
11023,11072,1,Potential_Novel_Family,Known_Family_Only
894,2879,3,Known_Family_Only,Expanded_Known_Family
894,5801,3,Known_Family_Only,Potential_Novel_Family
894,5924,1,Known_Family_Only,Expanded_Known_Family
894,2267,1,Known_Family_Only,Potential_Novel_Family
2879,5801,4,Expanded_Known_Family,Potential_Novel_Family
2879,2267,1,Expanded_Known_Family,Potential_Novel_Family
5801,2267,1,Potential_Novel_Family,Potential_Novel_Family
5604,6257,1,Known_Family_Only,Potential_Novel_Family
4889,6764,1,Known_Family_Only,Potential_Novel_Family
4855,7866,1,Potential_Novel_Family,Known_Family_Only
8253,9058,1,Potential_Novel_Family,Expanded_Known_Family
9058,7639,1,Expanded_Known_Family,Potential_Novel_Family
7420,9827,1,Potential_Novel_Family,Potential_Novel_Family
7419,10834,1,Potential_Novel_Family,Known_Family_Only
1369,1941,1,Potential_Novel_Family,Potential_Novel_Family
1475,8792,1,Potential_Novel_Family,Known_Family_Only
5179,9680,1,Potential_Novel_Family,Potential_Novel_Family
3300,8729,1,Potential_Novel_Family,Known_Family_Only
11392,12405,1,Potential_Novel_Family,Known_Family_Only
2725,10094,3,Expanded_Known_Family,Potential_Novel_Family
980,5127,3,Potential_Novel_Family,Expanded_Known_Family
8618,9519,1,Potential_Novel_Family,Known_Family_Only
4269,7216,1,Potential_Novel_Family,Potential_Novel_Family
4069,12020,1,Potential_Novel_Family,Potential_Novel_Family
1912,9390,1,Potential_Novel_Family,Known_Family_Only
3593,9350,1,Potential_Novel_Family,Known_Family_Only
8214,12662,1,Known_Family_Only,Potential_Novel_Family
10126,10635,1,Potential_Novel_Family,Known_Family_Only
6799,11612,1,Potential_Novel_Family,Known_Family_Only
1579,3301,1,Known_Family_Only,Potential_Novel_Family
582,9454,1,Potential_Novel_Family,Potential_Novel_Family
10658,12663,1,Potential_Novel_Family,Known_Family_Only
11871,12838,1,Known_Family_Only,Potential_Novel_Family
3872,9828,1,Potential_Novel_Family,Known_Family_Only
5972,11566,1,Potential_Novel_Family,Known_Family_Only
10041,11725,1,Expanded_Known_Family,Potential_Novel_Family
10041,856,1,Expanded_Known_Family,Expanded_Known_Family
104,2303,1,Potential_Novel_Family,Known_Family_Only
8848,8266,1,Expanded_Known_Family,Potential_Novel_Family
5947,10500,1,Expanded_Known_Family,Potential_Novel_Family
6283,10694,1,Potential_Novel_Family,Known_Family_Only
4006,11233,1,Known_Family_Only,Potential_Novel_Family
315,7636,1,Potential_Novel_Family,Known_Family_Only
4150,5869,1,Potential_Novel_Family,Potential_Novel_Family
5810,10619,1,Potential_Novel_Family,Potential_Novel_Family
