composition,family_count,system_frequency,has_novel_family,novel_families
"(3028, 9182, 11988)",3,1,True,[11988]
"(1652, 6392, 8998)",3,1,True,"[1652, 6392, 8998]"
"(6655, 9089)",2,1,False,[]
"(8701, 11140)",2,1,True,"[8701, 11140]"
"(3502, 12097)",2,1,True,[12097]
"(8674, 8674)",2,1,False,[]
"(4927, 12883)",2,1,True,"[4927, 12883]"
"(2109, 7980)",2,1,False,[]
"(5328, 5997)",2,1,False,[]
"(8739, 9491)",2,1,False,[]
"(9026, 14112)",2,1,False,[]
"(12844, 13590)",2,1,True,[13590]
"(7197, 11282)",2,1,True,[7197]
"(4376, 7604, 8061)",3,1,True,[7604]
"(1714, 4626)",2,1,False,[]
"(1072, 4281)",2,1,True,[4281]
"(3734, 7277)",2,1,False,[]
"(983, 2097, 3682, 4655, 5681, 8029, 8109)",7,1,False,[]
"(2288, 7558)",2,1,True,[7558]
"(2511, 8373)",2,1,True,[8373]
"(1598, 7965)",2,1,False,[]
"(8848, 12411)",2,1,True,"[8848, 12411]"
"(1085, 2092)",2,1,True,[1085]
"(103, 8111)",2,1,False,[]
"(138, 8920, 9060, 13012)",4,1,True,"[8920, 9060, 13012]"
"(46, 9655)",2,1,True,[46]
"(9537, 13339)",2,1,True,[9537]
"(6218, 6826)",2,1,True,"[6218, 6826]"
"(231, 9771)",2,1,False,[]
"(1480, 4402)",2,1,True,[1480]
"(520, 1471, 6386)",3,1,False,[]
"(20, 9154)",2,1,True,[9154]
"(12650, 13255)",2,1,True,"[12650, 13255]"
"(2493, 8768)",2,1,True,[2493]
"(11885, 13107)",2,1,False,[]
"(1410, 3129)",2,1,False,[]
"(6651, 8181)",2,1,False,[]
"(5378, 7193)",2,1,True,[7193]
"(877, 12656)",2,1,True,[12656]
"(38, 606)",2,1,True,[606]
"(3065, 3319, 5706)",3,1,True,"[3065, 5706]"
"(481, 1075)",2,1,True,[481]
"(13137, 13858)",2,1,False,[]
"(10267, 14072)",2,1,True,[10267]
"(7029, 7637)",2,1,False,[]
"(13201, 13302)",2,1,True,"[13201, 13302]"
"(11827, 12917)",2,1,True,[11827]
"(754, 8999)",2,1,True,"[754, 8999]"
"(1035, 4966)",2,1,True,"[1035, 4966]"
"(1922, 3469)",2,1,False,[]
"(734, 3029)",2,1,True,[3029]
"(1803, 10672)",2,1,True,[10672]
"(13202, 14046)",2,1,True,"[13202, 14046]"
"(13768, 14183)",2,1,True,[13768]
"(517, 3486)",2,1,True,[3486]
"(5458, 10835)",2,1,True,[10835]
"(2635, 13700)",2,1,True,[13700]
"(979, 2357, 4231)",3,1,False,[]
"(1844, 5551, 5551)",3,1,False,[]
"(7638, 9521)",2,1,True,[7638]
"(3437, 10072)",2,1,True,[10072]
"(6661, 6985)",2,1,False,[]
"(796, 12654)",2,1,True,[12654]
"(10264, 13371)",2,1,True,[10264]
"(6169, 9531)",2,1,True,[6169]
"(1262, 5630, 6901)",3,1,True,"[1262, 6901]"
"(7295, 11062)",2,1,True,[7295]
"(10238, 12552)",2,1,True,"[10238, 12552]"
"(3773, 6363)",2,1,True,[3773]
"(1025, 2825)",2,1,True,[2825]
"(1053, 3920)",2,1,False,[]
"(983, 3577)",2,1,True,[3577]
"(6094, 7832)",2,1,False,[]
"(1119, 5309)",2,1,False,[]
"(1404, 2693)",2,1,True,"[1404, 2693]"
"(3820, 5609, 6045, 11637)",4,1,False,[]
"(1239, 11547)",2,1,True,[1239]
"(728, 1367)",2,1,True,[1367]
"(8302, 13589)",2,1,False,[]
"(1171, 6872)",2,1,True,[1171]
"(7154, 10369)",2,1,False,[]
"(3152, 9488)",2,1,True,[9488]
"(3453, 13944)",2,1,True,[13944]
"(9949, 10112)",2,1,True,[9949]
"(377, 983, 3452)",3,1,True,[3452]
"(2915, 11581)",2,1,True,[11581]
"(1403, 3547)",2,1,False,[]
"(12167, 13857)",2,1,True,[13857]
"(871, 1631, 2162)",3,1,True,[2162]
"(3293, 9690)",2,1,False,[]
"(4210, 9995)",2,1,True,[4210]
"(4892, 14168)",2,1,True,[4892]
"(12696, 13776)",2,1,True,[13776]
"(7327, 12469)",2,1,True,[12469]
"(3293, 11711)",2,1,False,[]
"(10265, 11933)",2,1,True,[10265]
"(2018, 3485, 4576)",3,1,True,"[3485, 4576]"
"(11884, 12440)",2,1,True,[12440]
"(230, 1012, 2745, 6539)",4,1,True,[2745]
"(3434, 10960)",2,1,True,[10960]
"(3009, 6654)",2,1,True,[6654]
"(1409, 4689)",2,1,False,[]
"(1553, 2669, 2909)",3,1,False,[]
"(4614, 9835)",2,1,True,[9835]
"(2645, 5207)",2,1,False,[]
"(5871, 8997)",2,1,True,"[5871, 8997]"
"(402, 3588)",2,1,False,[]
"(1922, 2075, 3367)",3,1,True,[3367]
"(7265, 10369)",2,1,True,[7265]
"(2852, 3774)",2,1,True,"[2852, 3774]"
"(2017, 13338)",2,1,True,[13338]
"(2444, 7387)",2,1,True,[7387]
"(40, 108, 1753)",3,1,True,[1753]
"(11139, 12356)",2,1,True,"[11139, 12356]"
"(1539, 5080)",2,1,False,[]
"(5340, 5428)",2,1,True,[5428]
"(3484, 10959)",2,1,True,[3484]
"(3224, 9489)",2,1,True,[9489]
"(5578, 6985, 7650)",3,1,False,[]
"(728, 8384)",2,1,True,[8384]
"(2636, 8735)",2,1,True,[8735]
"(5996, 10739)",2,1,True,"[5996, 10739]"
"(9454, 11510)",2,1,False,[]
"(4138, 5186)",2,1,True,[4138]
"(5389, 10867)",2,1,False,[]
"(44, 125, 4574, 4628)",4,1,True,"[4574, 4628]"
"(423, 4088)",2,1,True,[423]
"(13332, 13629)",2,1,True,[13629]
"(1752, 1962, 6775)",3,1,True,"[1752, 1962]"
"(812, 8626)",2,1,True,[812]
"(1693, 2079)",2,1,False,[]
"(3067, 9258)",2,1,True,[3067]
"(6219, 8450)",2,1,True,[8450]
"(5125, 11097)",2,1,True,"[5125, 11097]"
"(5539, 10523)",2,1,True,[10523]
"(5156, 9801)",2,1,True,[9801]
"(10231, 14069)",2,1,True,[10231]
"(90, 5556)",2,1,True,[5556]
"(2049, 8179)",2,1,True,[2049]
"(2417, 6930)",2,1,True,[6930]
"(768, 4114)",2,1,True,[4114]
"(1636, 5397, 5927)",3,1,True,[1636]
"(477, 10635)",2,1,True,[10635]
"(5530, 7329)",2,1,True,[7329]
"(1899, 2877, 5431, 11575)",4,1,False,[]
"(338, 5681, 8029)",3,1,False,[]
"(1927, 3238)",2,1,True,[1927]
"(8625, 9453)",2,1,True,[9453]
"(4627, 8383)",2,1,True,"[4627, 8383]"
"(954, 3381, 3723)",3,1,True,[3723]
"(1332, 6335)",2,1,True,[6335]
"(11093, 11850)",2,1,True,[11093]
"(5230, 9535)",2,1,True,[5230]
"(1040, 6931)",2,1,True,[6931]
"(5399, 13828)",2,1,True,[5399]
"(5485, 6302)",2,1,True,"[5485, 6302]"
"(5491, 6992, 9971)",3,1,False,[]
"(7705, 11389)",2,1,True,"[7705, 11389]"
"(2580, 5041)",2,1,True,[2580]
"(10480, 10922)",2,1,False,[]
"(9212, 11709)",2,1,True,[9212]
"(7562, 12227)",2,1,True,"[7562, 12227]"
"(4109, 10999)",2,1,True,"[4109, 10999]"
"(9993, 10453)",2,1,True,[10453]
"(2838, 6633)",2,1,True,"[2838, 6633]"
"(6275, 11825)",2,1,True,"[6275, 11825]"
"(344, 913, 5484)",3,1,True,"[913, 5484]"
"(2273, 2273)",2,1,False,[]
"(10972, 11607)",2,1,True,[11607]
"(3634, 12228)",2,1,True,[3634]
"(2177, 8550)",2,1,True,[2177]
"(5359, 6469, 7855)",3,1,True,[6469]
"(6017, 11656)",2,1,True,[6017]
"(6250, 12196)",2,1,True,[12196]
"(570, 715, 5257, 8448)",4,1,True,[715]
"(510, 4626)",2,1,False,[]
"(857, 3006, 3298)",3,1,False,[]
"(487, 2451, 4201)",3,1,False,[]
"(679, 3093, 3364, 5398)",4,1,True,"[679, 3364, 5398]"
"(6171, 6274)",2,1,True,[6171]
"(2109, 5827)",2,1,True,[5827]
"(11136, 13971)",2,1,True,[11136]
"(1913, 13941)",2,1,True,[13941]
"(7676, 10153)",2,1,False,[]
"(3755, 8814)",2,1,True,[8814]
"(6996, 7891)",2,1,True,[7891]
"(8811, 12352)",2,1,True,[12352]
"(13452, 13826)",2,1,True,[13452]
"(554, 3306, 8303)",3,1,True,"[3306, 8303]"
"(10237, 13337)",2,1,True,"[10237, 13337]"
"(2643, 5309)",2,1,True,[2643]
"(1810, 5957)",2,1,True,[1810]
"(5042, 10236)",2,1,True,[10236]
"(7092, 10341)",2,1,True,[10341]
"(13795, 13996)",2,1,True,"[13795, 13996]"
"(2170, 4501)",2,1,True,[2170]
"(22, 4674, 6682)",3,1,True,[4674]
"(2915, 8437)",2,1,False,[]
"(4822, 9991)",2,1,True,[9991]
"(10232, 13725)",2,1,True,[10232]
"(8176, 13488)",2,1,True,"[8176, 13488]"
"(851, 2579)",2,1,True,"[851, 2579]"
"(2968, 9528)",2,1,False,[]
"(2327, 3860, 4941)",3,1,True,[4941]
"(103, 12618)",2,1,True,[12618]
"(8852, 11283)",2,1,False,[]
"(6151, 11483)",2,1,True,[11483]
"(6134, 10599, 11249)",3,1,True,[10599]
"(4937, 7765)",2,1,True,[4937]
"(2716, 5362)",2,1,False,[]
"(309, 3119)",2,1,True,[3119]
"(13334, 13555)",2,1,True,[13334]
"(9317, 12315)",2,1,False,[]
"(588, 11482)",2,1,True,[11482]
"(3757, 10372)",2,1,True,[10372]
"(2401, 5529)",2,1,True,[2401]
"(843, 1861)",2,1,True,[843]
"(8349, 11306)",2,1,True,[8349]
"(86, 1366, 6389)",3,1,True,[86]
"(2925, 9766)",2,1,True,[2925]
"(4500, 12877)",2,1,True,[12877]
"(6032, 6032)",2,1,False,[]
"(1922, 2096)",2,1,False,[]
"(630, 3027)",2,1,False,[]
"(508, 2154)",2,1,False,[]
"(3924, 7673)",2,1,True,"[3924, 7673]"
"(10070, 10479)",2,1,True,[10070]
"(1722, 5483)",2,1,True,[1722]
"(3450, 11250)",2,1,True,[11250]
"(9487, 12031)",2,1,True,[12031]
"(10478, 13010)",2,1,True,"[10478, 13010]"
"(10840, 13765)",2,1,True,[13765]
"(1767, 4277)",2,1,True,[4277]
"(5335, 13827)",2,1,False,[]
"(1704, 8389)",2,1,False,[]
"(7602, 13657)",2,1,True,[13657]
"(3403, 13890)",2,1,True,[3403]
"(9156, 10109)",2,1,True,"[9156, 10109]"
"(10034, 12502)",2,1,True,[10034]
"(4653, 6366, 7603)",3,1,True,[7603]
"(1039, 6020, 7165)",3,1,True,[1039]
"(1321, 5604)",2,1,True,[5604]
"(477, 10768)",2,1,False,[]
"(9, 12133)",2,1,False,[]
"(11303, 13940, 14042)",3,1,True,[14042]
"(791, 4363)",2,1,False,[]
"(2215, 14111)",2,1,True,"[2215, 14111]"
"(2538, 9035)",2,1,True,[9035]
"(2574, 2688)",2,1,True,[2574]
"(4521, 7093)",2,1,True,[4521]
"(4605, 7893)",2,1,True,[7893]
"(5266, 5362, 10834)",3,1,False,[]
"(986, 1646, 6470)",3,1,False,[]
"(5545, 11138, 14101)",3,1,True,[11138]
"(6018, 7417)",2,1,True,"[6018, 7417]"
"(10863, 13134, 13196)",3,1,True,"[10863, 13134]"
"(2377, 10413)",2,1,True,[10413]
"(8110, 12389)",2,1,True,[12389]
"(3177, 9609)",2,1,True,[9609]
"(10702, 12768)",2,1,True,[10702]
"(11883, 14329)",2,1,True,[11883]
"(2891, 9455)",2,1,True,[2891]
"(6569, 8008)",2,1,False,[]
"(7862, 10041)",2,1,True,[7862]
"(1874, 5040)",2,1,True,[5040]
"(414, 10412)",2,1,True,"[414, 10412]"
"(309, 801, 1048, 2890, 3239, 4824, 6303, 8523)",8,1,True,[4824]
"(8815, 11515)",2,1,True,"[8815, 11515]"
"(10201, 13942)",2,1,True,"[10201, 13942]"
"(4638, 9059, 9181, 11023)",4,1,True,[11023]
"(6032, 6973, 13065)",3,1,True,[6973]
"(13630, 13658)",2,1,True,"[13630, 13658]"
"(1500, 3321)",2,1,True,[3321]
"(1947, 6570)",2,1,True,[1947]
"(1693, 2408, 3106)",3,1,True,[3106]
"(2107, 3287)",2,1,True,"[2107, 3287]"
"(230, 278, 994, 1811, 3258)",5,1,True,"[994, 1811, 3258]"
"(3399, 8659)",2,1,True,[8659]
"(2952, 6366)",2,1,True,[2952]
"(3233, 4676)",2,1,True,[4676]
"(157, 665)",2,1,True,[665]
"(3695, 4244, 11390)",3,1,True,[11390]
"(11657, 12915)",2,1,True,[12915]
"(792, 4992)",2,1,True,[792]
"(2384, 5098)",2,1,True,[2384]
"(436, 5555)",2,1,True,[436]
"(4732, 6992)",2,1,False,[]
"(4280, 10036)",2,1,True,[4280]
"(4719, 13903)",2,1,True,[13903]
"(2991, 8009)",2,1,True,"[2991, 8009]"
"(6391, 6540)",2,1,True,[6391]
"(960, 2411)",2,1,True,[2411]
"(13262, 14138)",2,1,True,[14138]
"(252, 12770)",2,1,False,[]
"(833, 871, 2525, 2914, 3239, 6363, 8312)",7,1,True,[2914]
"(5283, 8846)",2,1,True,[8846]
"(4031, 9536)",2,1,True,[4031]
"(12410, 13990)",2,1,False,[]
"(63, 2553)",2,1,False,[]
"(9327, 12769)",2,1,True,"[9327, 12769]"
"(5456, 6364)",2,1,True,[5456]
"(6222, 9384)",2,1,True,[6222]
"(5017, 8236)",2,1,False,[]
"(196, 570)",2,1,True,[196]
"(5127, 5328, 8627, 9119)",4,1,False,[]
"(5680, 6390)",2,1,True,"[5680, 6390]"
"(199, 7561, 9410)",3,1,False,[]
"(1229, 2037)",2,1,True,"[1229, 2037]"
"(8511, 9662)",2,1,True,[8511]
"(13516, 13991)",2,1,True,[13991]
"(2718, 7351)",2,1,True,[7351]
"(4675, 11826)",2,1,True,"[4675, 11826]"
"(1946, 6151)",2,1,True,[1946]
"(10923, 11930)",2,1,True,[10923]
"(12263, 12387)",2,1,True,"[12263, 12387]"
"(9216, 10342)",2,1,True,[9216]
"(799, 1182, 7674)",3,1,False,[]
"(12615, 13868)",2,1,True,[12615]
"(9380, 10957)",2,1,True,[10957]
"(983, 7380)",2,1,False,[]
"(5056, 9867)",2,1,True,[9867]
"(4307, 4823)",2,1,True,"[4307, 4823]"
"(772, 2216)",2,1,True,[2216]
"(11309, 13766)",2,1,True,[13766]
"(4059, 8657)",2,1,True,[8657]
"(10769, 14297)",2,1,True,"[10769, 14297]"
"(499, 10339)",2,1,True,[10339]
"(4570, 11634)",2,1,True,[11634]
"(442, 9833)",2,1,True,[442]
"(6044, 11882)",2,1,True,"[6044, 11882]"
"(343, 6708)",2,1,True,"[343, 6708]"
"(2005, 7446)",2,1,True,[7446]
"(844, 2129)",2,1,True,[2129]
"(6992, 8998)",2,1,True,[8998]
"(5917, 6997)",2,1,True,[5917]
"(3118, 8845)",2,1,True,"[3118, 8845]"
"(4654, 5097)",2,1,True,[5097]
"(3468, 5752, 10110)",3,1,True,[3468]
"(2599, 10833)",2,1,True,[10833]
"(4084, 5608)",2,1,True,[4084]
"(4278, 9832)",2,1,False,[]
"(3482, 8630)",2,1,True,[3482]
"(2205, 6121)",2,1,True,[2205]
"(5410, 6253, 6510)",3,1,True,[6253]
"(10267, 12354)",2,1,True,"[10267, 12354]"
"(11987, 13166)",2,1,True,[13166]
"(12498, 12503)",2,1,False,[]
"(334, 9087)",2,1,True,[9087]
"(3365, 5126)",2,1,False,[]
"(1405, 1405)",2,1,False,[]
"(4604, 9121)",2,1,True,[4604]
"(2286, 2494)",2,1,True,[2494]
"(3649, 13850)",2,1,False,[]
"(1993, 2618)",2,1,False,[]
"(6252, 8696)",2,1,True,[6252]
"(2531, 7447)",2,1,True,[7447]
"(353, 3674)",2,1,True,[3674]
"(11341, 14045)",2,1,True,[14045]
"(3483, 4279)",2,1,True,"[3483, 4279]"
"(6601, 8658)",2,1,True,[8658]
"(12388, 13998)",2,1,True,[13998]
"(4931, 8242)",2,1,True,[8242]
"(1344, 2770)",2,1,True,[2770]
"(3105, 7058)",2,1,True,[3105]
"(3, 12015)",2,1,False,[]
"(398, 983, 4009)",3,1,True,[4009]
"(9580, 10035)",2,1,True,[10035]
"(8881, 12067)",2,1,True,[8881]
"(469, 1266, 1825, 1845)",4,1,True,[1845]
"(9767, 9872)",2,1,True,"[9767, 9872]"
"(2728, 10990)",2,1,True,[10990]
"(3162, 5710, 6219, 6363, 8252, 8480, 9685)",7,1,True,[5710]
"(12734, 13200)",2,1,True,"[12734, 13200]"
"(13261, 13997)",2,1,True,"[13261, 13997]"
"(782, 7330)",2,1,True,[7330]
"(6075, 10277)",2,1,True,[6075]
"(2463, 6716)",2,1,True,[2463]
"(1314, 8330)",2,1,False,[]
"(3637, 5787)",2,1,True,[5787]
"(10804, 13530)",2,1,True,[10804]
"(356, 673, 5724)",3,1,True,[673]
"(9251, 11396)",2,1,True,[11396]
"(9320, 11147)",2,1,True,"[9320, 11147]"
"(1627, 5074, 6650)",3,1,True,[1627]
"(5076, 6614)",2,1,True,[6614]
"(2763, 10384)",2,1,True,[10384]
"(7939, 9247)",2,1,True,[7939]
"(5103, 6907, 7765)",3,1,True,[5103]
"(448, 954, 2500, 3441, 5833)",5,1,True,[2500]
"(6099, 11347)",2,1,True,"[6099, 11347]"
"(4258, 4945)",2,1,False,[]
"(222, 1568)",2,1,True,[1568]
"(632, 1510)",2,1,True,"[632, 1510]"
"(3387, 9881)",2,1,True,[3387]
"(2550, 6690)",2,1,False,[]
"(7037, 9250)",2,1,True,[9250]
"(6597, 6823)",2,1,False,[]
"(2477, 12714)",2,1,True,"[2477, 12714]"
"(3440, 10127)",2,1,True,[10127]
"(7, 11289)",2,1,True,[11289]
"(6879, 9249)",2,1,True,[6879]
"(2553, 4832, 12696, 13836)",4,1,False,[]
"(11848, 13618)",2,1,True,[11848]
"(5369, 10873)",2,1,True,[10873]
"(231, 237, 9963)",3,1,False,[]
"(629, 2408, 3604)",3,1,False,[]
"(11556, 12503)",2,1,True,[11556]
"(1467, 4729)",2,1,True,[4729]
"(13296, 13432)",2,1,True,[13432]
"(2538, 10385)",2,1,True,[10385]
"(363, 807, 1314, 8330)",4,1,False,[]
"(586, 6908)",2,1,True,[6908]
"(450, 13913)",2,1,True,[13913]
"(1019, 1608)",2,1,True,[1608]
"(1263, 2954)",2,1,True,[2954]
"(552, 9841)",2,1,True,[9841]
"(12041, 13837)",2,1,True,[13837]
"(3265, 4028, 13173)",3,1,True,[4028]
"(12353, 13874)",2,1,False,[]
"(4039, 12509)",2,1,True,[4039]
"(9014, 11519)",2,1,True,[11519]
"(1209, 12143)",2,1,True,[12143]
"(1507, 10423)",2,1,True,"[1507, 10423]"
"(11969, 13274)",2,1,True,[11969]
"(2799, 7138)",2,1,False,[]
"(230, 12782)",2,1,False,[]
"(2079, 9810)",2,1,False,[]
"(3507, 12238)",2,1,True,[12238]
"(157, 157)",2,1,False,[]
"(9431, 11615, 12239)",3,1,True,[9431]
"(7450, 13273)",2,1,True,[13273]
"(3129, 13043)",2,1,True,[13043]
"(4343, 12074)",2,1,False,[]
"(8495, 8780)",2,1,True,"[8495, 8780]"
"(2553, 3473)",2,1,False,[]
"(5463, 13737)",2,1,True,[13737]
"(3761, 12746)",2,1,True,[3761]
"(7560, 13158)",2,1,True,[7560]
"(4056, 13823)",2,1,True,"[4056, 13823]"
"(6407, 7028)",2,1,False,[]
"(7246, 8153)",2,1,True,"[7246, 8153]"
"(4728, 9121)",2,1,False,[]
"(5251, 9722)",2,1,False,[]
"(1, 6179)",2,1,False,[]
"(2974, 3215)",2,1,True,"[2974, 3215]"
"(5901, 8639)",2,1,False,[]
"(11109, 12477)",2,1,True,"[11109, 12477]"
"(45, 1923)",2,1,True,[1923]
"(8360, 11716)",2,1,True,"[8360, 11716]"
"(570, 11745)",2,1,False,[]
"(9983, 13431)",2,1,False,[]
"(875, 5963)",2,1,True,[5963]
"(9173, 10036)",2,1,False,[]
"(2084, 9013)",2,1,True,"[2084, 9013]"
"(2245, 7834)",2,1,True,"[2245, 7834]"
"(10897, 11276)",2,1,True,[10897]
"(9880, 12040)",2,1,True,[9880]
"(7928, 12952)",2,1,True,[7928]
"(2408, 10487)",2,1,True,[10487]
"(3056, 6094)",2,1,False,[]
"(6149, 11243)",2,1,True,"[6149, 11243]"
"(3032, 9011)",2,1,True,[9011]
"(642, 2362, 3660, 6842, 13042)",5,1,True,"[642, 3660, 6842]"
"(9163, 12331)",2,1,True,"[9163, 12331]"
"(7423, 9430)",2,1,True,[9430]
"(3386, 10126)",2,1,True,[10126]
"(5293, 8602)",2,1,True,[8602]
"(9663, 9733)",2,1,False,[]
"(6661, 7570)",2,1,False,[]
"(5781, 9097)",2,1,False,[]
"(820, 1188)",2,1,True,[820]
"(1584, 2261)",2,1,True,[2261]
"(290, 5026)",2,1,True,[290]
"(4145, 13975)",2,1,True,[4145]
"(4944, 5832)",2,1,True,[4944]
"(6049, 14290)",2,1,True,[14290]
"(22, 68, 650, 2026, 3545, 8460)",6,1,True,[3545]
"(10570, 12893)",2,1,True,"[10570, 12893]"
"(1748, 11113)",2,1,True,"[1748, 11113]"
"(1149, 5407)",2,1,True,[5407]
"(983, 3563)",2,1,True,[3563]
"(3941, 5706)",2,1,True,[5706]
"(7529, 7638)",2,1,True,[7638]
"(9622, 13991)",2,1,True,[13991]
"(3629, 8546)",2,1,True,"[3629, 8546]"
"(5578, 13395)",2,1,False,[]
"(8, 222, 380)",3,1,True,[380]
"(10488, 12561)",2,1,True,"[10488, 12561]"
"(5708, 11555)",2,1,False,[]
"(2103, 14219)",2,1,True,[14219]
"(230, 3111)",2,1,False,[]
"(4257, 8973)",2,1,True,[4257]
"(4535, 9461)",2,1,True,[9461]
"(3378, 11288, 14032)",3,1,True,[14032]
"(3318, 8032)",2,1,True,[3318]
"(9592, 10709)",2,1,True,[10709]
"(7914, 10898)",2,1,False,[]
"(434, 855)",2,1,True,[855]
"(180, 892)",2,1,True,[180]
"(7596, 8375, 9164)",3,1,True,"[7596, 8375]"
"(4650, 8988)",2,1,True,[8988]
"(2739, 13850)",2,1,False,[]
"(4460, 4730)",2,1,True,[4730]
"(6500, 12857)",2,1,False,[]
"(11630, 11982)",2,1,True,[11982]
"(11070, 13570)",2,1,True,"[11070, 13570]"
"(9736, 12751, 14232)",3,1,False,[]
"(10080, 13569)",2,1,True,"[10080, 13569]"
"(2820, 4038)",2,1,False,[]
"(10571, 10611)",2,1,True,[10611]
"(3678, 3885)",2,1,False,[]
"(6420, 11034)",2,1,True,[6420]
"(9964, 10168)",2,1,True,[10168]
"(6032, 13065)",2,1,False,[]
"(586, 3341)",2,1,False,[]
"(4947, 7305)",2,1,True,"[4947, 7305]"
"(261, 2109, 5318, 9411)",4,1,False,[]
"(2001, 13081)",2,1,True,[2001]
"(7765, 11617)",2,1,True,[11617]
"(3645, 7492)",2,1,True,[3645]
"(8823, 10806)",2,1,True,[8823]
"(9462, 12268)",2,1,True,"[9462, 12268]"
"(6088, 6977, 10490)",3,1,True,[10490]
"(364, 1193, 1552)",3,1,True,[1193]
"(4383, 9735)",2,1,True,"[4383, 9735]"
"(4659, 4659, 4659)",3,1,False,[]
"(12177, 13174)",2,1,True,"[12177, 13174]"
"(2778, 13806)",2,1,True,"[2778, 13806]"
"(1718, 4635, 4701, 4899, 5033)",5,1,False,[]
"(770, 6575)",2,1,True,[6575]
"(11029, 13976)",2,1,True,[13976]
"(6642, 12715)",2,1,True,"[6642, 12715]"
"(2943, 3743, 10002)",3,1,False,[]
"(10776, 13852)",2,1,True,[10776]
"(12562, 13807)",2,1,True,[13807]
"(4578, 4997)",2,1,True,[4997]
"(1857, 5907)",2,1,True,[5907]
"(12547, 13099)",2,1,True,"[12547, 13099]"
"(879, 4559)",2,1,False,[]
"(5910, 9346)",2,1,True,"[5910, 9346]"
"(11993, 14250)",2,1,True,[14250]
"(2363, 4172)",2,1,True,"[2363, 4172]"
"(1736, 5252)",2,1,True,[1736]
"(1738, 5350)",2,1,True,[1738]
"(758, 6345, 11148)",3,1,True,[758]
"(3095, 10642)",2,1,False,[]
"(2526, 5085)",2,1,False,[]
"(7454, 8461)",2,1,True,[7454]
"(10777, 10874)",2,1,True,[10777]
"(4996, 9500)",2,1,True,[4996]
"(4685, 9389)",2,1,True,"[4685, 9389]"
"(426, 3075, 8892)",3,1,True,"[426, 3075, 8892]"
"(2698, 12670)",2,1,True,[12670]
"(12912, 13365)",2,1,True,[12912]
"(50, 13954)",2,1,False,[]
"(1113, 3026)",2,1,False,[]
"(1044, 5426)",2,1,True,[5426]
"(6461, 10280)",2,1,True,[10280]
"(12244, 12894)",2,1,False,[]
"(4744, 5978)",2,1,False,[]
"(3988, 12524)",2,1,True,[12524]
"(163, 12144)",2,1,True,[12144]
"(7979, 13600)",2,1,True,"[7979, 13600]"
"(395, 4040)",2,1,True,[395]
"(1767, 3867)",2,1,False,[]
"(1067, 4581)",2,1,True,[1067]
"(1447, 4481)",2,1,True,[1447]
"(2553, 4561)",2,1,True,[4561]
"(230, 3608)",2,1,True,[3608]
"(8528, 11970)",2,1,False,[]
"(5541, 9842)",2,1,True,[9842]
"(7978, 11292)",2,1,True,[11292]
"(230, 1048, 3546)",3,1,False,[]
"(5590, 10489)",2,1,True,[10489]
"(12366, 13019)",2,1,True,"[12366, 13019]"
"(8214, 11460)",2,1,True,[8214]
"(4177, 9918)",2,1,True,"[4177, 9918]"
"(6246, 13221)",2,1,True,[6246]
"(2620, 4382)",2,1,True,[4382]
"(261, 3873)",2,1,False,[]
"(1956, 5921)",2,1,True,[5921]
"(11354, 13345)",2,1,True,"[11354, 13345]"
"(2856, 14305)",2,1,True,"[2856, 14305]"
"(2352, 12855)",2,1,False,[]
"(2928, 11431)",2,1,False,[]
"(5788, 10524)",2,1,True,"[5788, 10524]"
"(1127, 6786)",2,1,True,"[1127, 6786]"
"(5408, 9882)",2,1,True,"[5408, 9882]"
"(5517, 5879)",2,1,True,[5517]
"(4946, 8890)",2,1,True,[4946]
"(12447, 12669)",2,1,True,[12447]
"(8891, 11683)",2,1,True,"[8891, 11683]"
"(12478, 12783)",2,1,True,[12478]
"(1877, 9704)",2,1,True,[9704]
"(13211, 14272)",2,1,True,"[13211, 14272]"
"(10710, 13018)",2,1,True,[10710]
"(5295, 9363)",2,1,True,"[5295, 9363]"
"(1482, 9705)",2,1,True,[9705]
"(388, 3884)",2,1,True,[388]
"(3737, 12630)",2,1,True,[12630]
"(544, 3883)",2,1,True,[544]
"(11114, 13148)",2,1,True,[13148]
"(2408, 2866)",2,1,True,[2866]
"(1609, 4196)",2,1,True,"[1609, 4196]"
"(12176, 12953)",2,1,True,[12176]
"(3135, 8047)",2,1,True,[8047]
"(4301, 4372, 4373)",3,1,True,[4301]
"(2395, 9549, 10279)",3,1,True,[2395]
"(1427, 7304)",2,1,True,[7304]
"(2752, 3421)",2,1,True,[3421]
"(1036, 9843)",2,1,True,[9843]
"(2645, 11221)",2,1,True,[11221]
"(2097, 3927)",2,1,False,[]
"(2030, 5856)",2,1,True,"[2030, 5856]"
"(7096, 13464)",2,1,True,"[7096, 13464]"
"(6314, 12534)",2,1,False,[]
"(7789, 8804)",2,1,True,"[7789, 8804]"
"(292, 11981)",2,1,True,[11981]
"(4995, 11718)",2,1,True,"[4995, 11718]"
"(7701, 10443)",2,1,True,[10443]
"(6643, 13236)",2,1,True,[6643]
"(3033, 3074)",2,1,True,[3074]
"(2404, 13914)",2,1,True,[2404]
"(803, 3230)",2,1,False,[]
"(10459, 10805)",2,1,True,[10805]
"(6137, 8002)",2,1,True,[8002]
"(11616, 11719)",2,1,True,"[11616, 11719]"
"(7453, 13866)",2,1,True,[13866]
